ad_title,organic_video_url,ad_url,ad_unlisted,upload_date,ad_genre,views_count,duration_time,ad_likes,ad_dislikes,ad_cta_link,ad_description,ad_links,count,channel_name,ad_channel_link,ad_channel_subscriber,channel_created_date,total_videos
How Compelling Is Your Writing?,https://www.youtube.com/watch?v=_wHJNT0-OEQ,https://www.youtube.com/watch?v=NvyXsBIlYHw,Yes,"Feb 14, 2019",Education,433812680,0:30,42 ,87 ,https://www.grammarly.com/?utm_source=youtube&utm_medium=cpc&utm_phase=broad&utm_content=morethangrammar30&utm_campaign=prospecting&gclid=EAIaIQobChMIps79ltrv6wIVjeooBR3rtApOEAEYASAAEgKw5PD_BwE,You want to write great things. But you also know that great writing goes beyond grammar and spelling. Learn how Grammarly can help you: https://bit.ly/2GJG2Xu,https://bit.ly/2GJG2Xu,4,Grammarly,https://www.youtube.com/channel/UCfmqLyr1PI3_zbwppHNEzuQ,136000,"Jan 23, 2012",66
Macula 30+ Exam,https://www.youtube.com/watch?v=09wkVIs8g5o,https://www.youtube.com/watch?v=xvgaU2Ar4SA,No,"Jun 1, 2020",Science & Technology,433437,0:15,0,0,https://quantumhealth.com/shop/product/macula-30?gclid=EAIaIQobChMIvM_vo9rv6wIVQtUoBR0pLA-pEAEYASAAEgLMRPD_BwE,"Macula 30+ was formulated by one of the worlds leading experts in eye health nutrition to help maintain normal macular density and promote macular health as you age.

In addition to fortifying the macula, this formula also supports healthy visual performance, which includes the ability to see in low light and the ability to recover from glare.",,2,Quantum Health,https://www.youtube.com/channel/UCCpLumdwM8aUz7Myn4OPuOg,176 ,"Jan 17, 2008",27
Sensate - Lower Stress. Reduce Anxiety. Improve Focus.,https://www.youtube.com/watch?v=JpiqW0bm22o,https://www.youtube.com/watch?v=3Ezbps6qXdA,No,"Aug 19, 2020",Science & Technology,7383,1:13,6 ,2 ,https://www.indiegogo.com/projects/sensate-the-shortcut-to-reduce-stress-and-anxiety?gclid=EAIaIQobChMIyvv_sNrv6wIVv-ooBR26DAYvEAEYASAAEgJkaPD_BwE#/?utm_term=&utm_campaign=&utm_source=adwords&utm_medium=ppc&hsa_acc=7085290876&hsa_cam=11138081467&hsa_grp=111674860920&hsa_ad=465593628709&hsa_src=ytv&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,,,1,"Sensate, by BioSelf Technology",https://www.youtube.com/channel/UCqynIpBhGDeev83NK09Ufeg,23 ,"Feb 26, 2020",3
ZSB-B-PO215-009H Pose 200Mbps :15,https://www.youtube.com/watch?v=9NKiSdAynFM,https://www.youtube.com/watch?v=M31deykt47A,Yes,"Sep 10, 2020",People & Blogs,49248,0:15,0,0,https://business.spectrum.com/?v=SBORG&speed=200&cmp=prl_dis_yt_8557697746&p1=855-769-7746&gclid=EAIaIQobChMI4ebjjNvv6wIVKO0oBR2HLAB5EAEYASAAEgIwePD_BwE,,,2,Spectrum Business,https://www.youtube.com/channel/UC9mJosPQseJ_Aosq-VE2l-g,1350,"Aug 19, 2009",19
Tim Anderson Juggles His Talents + Sydney Leroux Attacks Throwbacks (S5E7) | Nike Playlist | Nike,https://www.youtube.com/watch?v=8O7q_ucLz_E,https://www.youtube.com/watch?v=vvPkDACnehU,No,Premiered 15 hours ago,Sports,85575,2:55,127 ,12 ,https://www.youtube.com/playlist?list=PLNqKTn4CuEXfLzrkl63WcBbarDk-5EoJi&gclsrc=aw.ds&&gclid=EAIaIQobChMIgvGAvNvv6wIVfusoBR0rAQ8fEAEYASAAEgIFwvD_BwE,"Get warmed up and ready to move because Tim Anderson and Sydney Leroux have returned to PLAYlist for even more fun! Tim takes on #TheReplay with a challenge thats sure to get you clowning around. Our rockstar pal Nandi Bushell (@nandi_bushell) builds a beat and busts some moves in Shake-Ups. And Sydney channels her inner shark with an all new Sports Lab: Throwbacks. You ready?!

Stay active between episodes with Nike Training Club workouts for the whole family!

Fitness Adventure with Brian and Bella Nunez: https://go.nike.com/NTCFamilyFitness
For the Whole Family: https://go.nike.com/NTCFamilyCollection

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike","#TheReplay ,https://go.nike.com/NTCFamilyFitness ,https://go.nike.com/NTCFamilyCollection ,http://youtube.com/nike ,https://go.nike.com/Shop-Nike ,https://go.nike.com/Nike-App ,https://go.nike.com/SNKRS-App ,https://go.nike.com/NTC-App ,https://go.nike.com/NRC-App ,http://instagram.com/nike ,http://twitter.com/nike ,http://facebook.com/nike",1,Nike,https://www.youtube.com/channel/UCUFgkRb0ZHc4Rpq15VRCICA,1520000,"Mar 7, 2006",261
Happiness Wins | Happy Baby Organics,https://www.youtube.com/watch?v=zgDR-A9ETE0,https://www.youtube.com/watch?v=0RiHJ_XHxo0,Yes,"Apr 23, 2020",Film & Animation,716986,0:31,0,0,https://www.happyfamilyorganics.com/happiness-wins/?utm_source=youtube&utm_medium=video&utm_campaign=masterbrand&utm_content=happybaby+skippable+16x9&gclid=EAIaIQobChMIldr4gd3v6wIVc9ooBR3QhwNqEAEYASAAEgLsb_D_BwE,"Through the wild ride of parenting, children remind us that happiness is all that matters. Lets celebrate the smiles, the giggles, and the power of happy.

Visit https://happyfamilyorganics.com/happi... to see how happy triumphs.",https://happyfamilyorganics.com/happi...,1,Happy Baby Organics,https://www.youtube.com/channel/UCG-rFhoz-A6jsxImxNTpPZA,16600,"Aug 28, 2009",50
"""The Bradshaw Bunch"" Premieres Tonight on E! | E!",https://www.youtube.com/watch?v=xdcMgwk7EPU,https://www.youtube.com/watch?v=FbUfBVq7Ju8,Yes,"Aug 24, 2020",Entertainment,115,0:06,0,0,https://www.eonline.com/shows/the_bradshaw_bunch,"Here's the story of a man named Terry and the rest of his crazy family. New series ""The Bradshaw Bunch"" premieres tonight at 9|8c on E!

 #TerryBradshaw #TheBradshawBunch #EEntertainment

SUBSCRIBE: http://bit.ly/Eentsub

About E! Entertainment:
E! is on the Pulse of Pop Culture, bringing fans the very best original content including reality series, topical programming, exclusive specials, breaking entertainment news, and more. Passionate viewers cant get enough of our Pop Culture hits including ""Keeping Up with the Kardashians,"" ""Total Divas, and Very Cavallari. And with new original programming on the way, fans have even more to love.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! Entertainment:
Visit the E! WEBSITE: http://eonli.ne/1iX6d8n 
Like E! on FACEBOOK: http://eonli.ne/facebook
Check out E! on INSTAGRAM: https://www.instagram.com/eentertainment
Follow E! on TWITTER: https://twitter.com/eentertainment
Follow E! on Spotify: http://eonli.ne/spotify

""The Bradshaw Bunch"" Premieres Tonight on E! | E!
http://www.youtube.com/user/Eentertai...","#TerryBradshaw ,#TheBradshawBunch ,#EEntertainment ,http://bit.ly/Eentsub ,https://eonline.onelink.me/yMtl/4ead5017 ,https://bit.ly/PeacockEEnt ,http://eonli.ne/1iX6d8n ,http://eonli.ne/facebook ,https://www.instagram.com/eentertainment ,https://twitter.com/eentertainment ,http://eonli.ne/spotify ,http://www.youtube.com/user/Eentertai...",3,E! Entertainment,https://www.youtube.com/channel/UCj7V_ikJOXO9RC8at6kYfHQ,2120000,"Jun 3, 2006","4,129"
"Explore America's No. 1 Beach, Clearwater",https://www.youtube.com/watch?v=8VboeOE6jko,https://www.youtube.com/watch?v=cpbS8ctKJnA,No,"Feb 15, 2020",Travel & Events,73579,3:19,24 ,0,https://www.visitstpeteclearwater.com/communities/clearwater-beach?gclid=EAIaIQobChMIyuGenN_v6wIVyeooBR229QxiEAEYASAAEgL-FPD_BwE,"Clearwater Beach, Florida isn't just home to America's Best Beaches. It's a community that offers so many fun things to experience, the toughest part of your visit will be choosing your own adventure! Check it out!",,1,Visit St. Pete Clearwater,https://www.youtube.com/channel/UC-KE1kCDi1BL9-u3GIhE7yQ,16700,"Jan 23, 2008",298
Epic4 ov MatterkindRefinery29Youtube 202036 vid video 15 na cvs fs Epic4 na na v2,https://www.youtube.com/watch?v=rSK7OZ5x5mY,https://www.youtube.com/watch?v=cP1i_bijk5Q,Yes,"Aug 25, 2020",Howto & Style,2062503,0:15,81 ,49 ,https://www.cvs.com/shop/content/epic-beauty?cid=ov_eb&gclid=EAIaIQobChMIirW6y9_v6wIV2-goBR0EqANIEAEYASAAEgJ0IPD_BwE,,,1,CVS Pharmacy,https://www.youtube.com/channel/UChickNdPOc6P_JE3MbPsDNQ,2500,"Oct 24, 2017",120
Benefits of mugs webinar invite STL,https://www.youtube.com/watch?v=rIIwWPIOvAA,https://www.youtube.com/watch?v=pvPjmPaHBTY,Yes,"Jul 27, 2020",People & Blogs,273237,1:26,0,0,https://lowhangingecom.com/webcast/?ls=nrmrZuGo8MjgoruSQ&utm_source=youtube&gclid=EAIaIQobChMIi9XmmeDv6wIVG8EOAB0tlgi7EAEYASAAEgKub_D_BwE,,,2,Rachel Rofe's ‘Low Hanging’ System,https://www.youtube.com/channel/UCoxbeuKmzXOCGIXA5XAq97g,87 ,"Jul 3, 2020",4
Learn How to Brush to Build & Repair Your Teeth | Pronamel,https://www.youtube.com/watch?v=-R1m85YgMKA,https://www.youtube.com/watch?v=_rNgQmGHx2A,Yes,"Aug 6, 2020",Education,939270,0:15,0,0,https://www.pronamel.us/products/pronamel-intensive-enamel-repair-whitening/?dclid=CP_Hudfg7-sCFRj84wcdPXkN3w,"Learn how to repair your teeth with damaged enamel and whiten at the same time. Use Pronamel Intensive Enamel Repair toothpaste to brush to build and repair your teeth. 

Learn about Pronamel toothpaste products: 
Website: https://www.pronamel.us/
Facebook: https://www.facebook.com/PronamelUS/
Twitter: https://twitter.com/pronamel_us","https://www.pronamel.us/ ,https://www.facebook.com/PronamelUS/ ,https://twitter.com/pronamel_us",1,Pronamel US,https://www.youtube.com/channel/UCvdhd200KmSqDsVBlyVjPEw,26200,"Dec 15, 2014",15
OW Pen Oliver :15,https://www.youtube.com/watch?v=LzK_4HZwNtQ,https://www.youtube.com/watch?v=5fsrbDZobWY,Yes,"Aug 11, 2020",Education,2177859,0:15,0,0,https://attach.mikmak.tv/06cd8b96-5dc7-2f46-5ffd-aa43f30cb8f8?channelType=video&trafficType=paid&attachCampaignName=ow-pen-bm-campaign&handle=colgate-optic-white&platformType=trueview&adPlacementType=pre-roll&adUnitType=video-ad&paidAudienceType=a18-55&adUnitCreative=oliver-yt-15&campaignObjectiveType=consideration,,,1,Colgate US,https://www.youtube.com/channel/UCx-GyWJYwa8CbQ38jH8C3Uw,51200,"Jun 1, 2009",155
Mitch A Nelson  10 Cashflow Deals RX10 2 V2,https://www.youtube.com/watch?v=aMJkJP4Uwsk,https://www.youtube.com/watch?v=NsC4O_SD_GI,Yes,"Sep 16, 2020",People & Blogs,95,1:16,0,0,https://mitchnelsonrealestate.com/10-cashflow-deals/?utm_source=youtube&gclid=EAIaIQobChMIt4rtsOHv6wIVw-goBR1d4QLCEAEYASAAEgIujvD_BwE,,,1,Mitch Nelson Real Estate,https://www.youtube.com/channel/UCaC9bv51V32LJmWiq-EvfKg,0,"Feb 11, 2020",0
Stay Curious,https://www.youtube.com/watch?v=gfRPRTI3F-I,https://www.youtube.com/watch?v=RtZWCNKx-2k,Yes,"Aug 11, 2020",Pets & Animals,49,0:06,0,0,https://www.royalcanin.com/us/cats/stay-curious?utm_source=YouTube&utm_medium=Instream&utm_campaign=CatHealth&utm_strategy=Awareness&utm_content=Cat&utm_CTA=LRNM,,,1,Royal Canin USA,https://www.youtube.com/channel/UC6NL7qJegdLxMjUVctMppDA,9380,"Aug 29, 2011",89
HNTT0005000H 20 WHATSFORLUNCHIQS TUC 15,https://www.youtube.com/watch?v=qI1gQhgIhTQ,https://www.youtube.com/watch?v=HAtYFmwjAPw,Yes,"Sep 3, 2020",Autos & Vehicles,309893,0:15,0,0,https://www.hyundaiusa.com/us/en/offers?CHID=dis&CID=23589462&PID=281906863&CRID=100740445&SID=5277524&AID=475714688&dclid=&gclid=EAIaIQobChMI4dCHueLv6wIV4tooBR0C9gG9EAEYASAAEgJBa_D_BwE,"SUBSCRIBE to Hyundai: https://hyundaius.co/2vH8pyd

About Hyundai: 
Welcome to the official Hyundai YouTube channel. Subscribe to see our vehicle tours, walkarounds, commercials, how-to's and latest videos: https://hyundaius.co/2vH8pyd

Follow Hyundai:
WEBSITE: https://hyundaius.co/2ANCpOR
FACEBOOK: https://hyundaius.co/2Kvbk2h
TWITTER: https://hyundaius.co/2Kwqd4E
INSTAGRAM: https://hyundaius.co/2KDbh4C

Welcome to the Hyundai YouTube Channel | Trailer | Hyundai
https://youtu.be/7NY3dVDuIkM

HyundaiUSA
https://www.youtube.com/HyundaiUSA
#Hyundai #HyundaiUSA","https://hyundaius.co/2vH8pyd ,https://hyundaius.co/2vH8pyd ,https://hyundaius.co/2ANCpOR ,https://hyundaius.co/2Kvbk2h ,https://hyundaius.co/2Kwqd4E ,https://hyundaius.co/2KDbh4C ,https://youtu.be/7NY3dVDuIkM ,https://www.youtube.com/HyundaiUSA ,#Hyundai ,#HyundaiUSA",1,HyundaiUSA,https://www.youtube.com/channel/UCx_eAZKDceT1yaY4bRo636A,211000,"Oct 11, 2007",546
Sony | A8H BRAVIA OLED 4K HDR smart Android TV,https://www.youtube.com/watch?v=PNHjxz8yqpI,https://www.youtube.com/watch?v=768pMWXeYCc,Yes,"Sep 10, 2020",Science & Technology,45199,0:28,0,0,https://www.sony.com/electronics/bravia-x1-processor?cid=ban-na-FY20_TV_A8H_W1_AWR_P1_CVV-CPCVV_VIDEO_YT_GWT_US,"Experience an ultra-realistic image with the power of OLED technology with the A8H 4K HDR OLED smart Android TV. The powerful Picture Processor X1 Ultimate utilizes over 8 million individual pixels1 to create an image with exquisite contrast and vibrant color. 

Learn More: http://bit.ly/SonyA8H",http://bit.ly/SonyA8H,1,Sony,https://www.youtube.com/channel/UCSDWiL-3tzO1yXLYOYU9lyQ,386000,"Sep 18, 2006",842
Video Park 9-4-20,https://www.youtube.com/watch?v=QryQjN6_HUc,https://www.youtube.com/watch?v=epKxUgwTQaY,Yes,"Sep 7, 2020",People & Blogs,3143,2:11,0,0,https://www.joyanddexter.com/?https://www.joyanddexter.com&gclid=EAIaIQobChMI1trX2OLv6wIVk-UoBR1k4ggaEAEYASAAEgJW1fD_BwE,https://www.joyanddexter.com/,https://www.joyanddexter.com/,1,Joy Trabado,https://www.youtube.com/channel/UC0WFXjnVLD_qEzRFe_S4Mfw,0,"Aug 16, 2020",0
"""The Bradshaw Bunch"" Kicks Off Tonight on E! | E!",https://www.youtube.com/watch?v=8nI1K-NLlgM,https://www.youtube.com/watch?v=FG-uueuf78k,Yes,"Aug 27, 2020",Entertainment,148,0:06,0,0,https://www.eonline.com/shows/the_bradshaw_bunch,"Terry Bradshaw and his family invite you into their crazy world when ""The Bradshaw Bunch"" premieres tonight at 9|8c, only on E!

#TerryBradshaw #TheBradshawBunch #EEntertainment

SUBSCRIBE: http://bit.ly/Eentsub

About E! Entertainment:
E! is on the Pulse of Pop Culture, bringing fans the very best original content including reality series, topical programming, exclusive specials, breaking entertainment news, and more. Passionate viewers cant get enough of our Pop Culture hits including ""Keeping Up with the Kardashians,"" ""Total Divas, and Very Cavallari. And with new original programming on the way, fans have even more to love.

Download The E! News App For The Latest Celebrity News and Trending Videos: https://eonline.onelink.me/yMtl/4ead5017

Your favorite shows, movies and more are here. Stream now on Peacock. https://bit.ly/PeacockEEnt

Connect with E! Entertainment:
Visit the E! WEBSITE: http://eonli.ne/1iX6d8n 
Like E! on FACEBOOK: http://eonli.ne/facebook
Check out E! on INSTAGRAM: https://www.instagram.com/eentertainment
Follow E! on TWITTER: https://twitter.com/eentertainment
Follow E! on Spotify: http://eonli.ne/spotify

""The Bradshaw Bunch"" Kicks Off Tonight on E! | E!
http://www.youtube.com/user/Eentertai...","#TerryBradshaw ,#TheBradshawBunch ,#EEntertainment ,http://bit.ly/Eentsub ,https://eonline.onelink.me/yMtl/4ead5017 ,https://bit.ly/PeacockEEnt ,http://eonli.ne/1iX6d8n ,http://eonli.ne/facebook ,https://www.instagram.com/eentertainment ,https://twitter.com/eentertainment ,http://eonli.ne/spotify ,http://www.youtube.com/user/Eentertai...",1,E! Entertainment,https://www.youtube.com/channel/UCj7V_ikJOXO9RC8at6kYfHQ,2120000,"Jun 3, 2006","4,129"
Save on HBO Max- September Video,https://www.youtube.com/watch?v=Ugtjou7DU4A,https://www.youtube.com/watch?v=gryDlTe_elo,Yes,"Sep 11, 2020",Entertainment,10620,0:57,0,0,https://www.hbomax.com/?utm_id=cm|24154391|2414963|282382410|137818684&dclid=CNmlpLnj7-sCFcE9swAd3YQLxw,Sign up with code SAVEFOR12,,1,HBO Max,https://www.youtube.com/channel/UCx-KWLTKlB83hDI6UKECtJQ,290000,"Jul 3, 2019",113
YouTube Ad #3,https://www.youtube.com/watch?v=jmZ8fH84FBg,https://www.youtube.com/watch?v=TqbQjorGkG8,Yes,"Jun 4, 2020",People & Blogs,213543,1:17,0,0,https://warriorbabe.com/pages/macroaccelerator?gclid=EAIaIQobChMInK-byuPv6wIVSOwoBR14LwRGEAEYASAAEgI7QvD_BwE,"Learn More About WarriorBabe:
https://warriorbabe.com",https://warriorbabe.com,1,WarriorBabe,https://www.youtube.com/channel/UC7vAK04m8gUbeJ4oheQ8rCQ,890 ,"Oct 30, 2018",349
GoogleDV360 1920x1080 30 Brand Adaptation Brand Anthem V4 Time Watch For Free Upgrade for More 4758,https://www.youtube.com/watch?v=1AyDA5GR_2c,https://www.youtube.com/watch?v=-atxEJviOYY,Yes,"Jul 14, 2020",Entertainment,516526,0:30,0,0,https://www.peacocktv.com/?cid=20200715takeflightpdsoc1142&utm_source=dv360&utm_medium=pd_social_tg_preskp&utm_campaign=20200715takeflight&utm_term=278126682&utm_content=135149868,Stream Now on Peacock: https://www.peacocktv.com?cid=2020010...,https://www.peacocktv.com?cid=2020010...,1,Peacock,https://www.youtube.com/channel/UCPgMAS8woHJ_o_OZdTR7kcQ,83600,"Sep 11, 2019",133
Robitussin Naturals Drug-Free Cough Relief*,https://www.youtube.com/watch?v=-Z1Y6HRE71k,https://www.youtube.com/watch?v=J5z-cOfGc8Q,Yes,"Sep 9, 2020",Education,1,0:06,0,0,https://www.target.com/p/robitussin-naturals-cough-relief-honey-38-ivy-leaf-syrup-8-3-fl-oz/-/A-79856722?dclid=CKG78rTk7-sCFbcSwQodyKUElQ#lnk=sametab,"New from Robitussin, drug- and alcohol-free cough relief* powered by the best of nature for the whole family. Purposefully crafted with real honey and ivy leaf, Naturals is also free from artificial colors, flavors and preservatives. When occasional cough interrupts your day, turn to Robitussin Naturals for relief* you can feel good about.  

Ivy leaf relieves occasional cough associated with hoarseness, dry throat and irritants, and helps clear mucus when coughing.*

* These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure or prevent any disease.


 Learn more: http://www.robitussin.com/Naturals",http://www.robitussin.com/Naturals,1,Robitussin,https://www.youtube.com/channel/UCmSdDUOlP4MtB_3C9T7qXIQ,10400,"Oct 28, 2013",13
Royal Canin Cat2Vet PSA Dr Blue 6,https://www.youtube.com/watch?v=PEPXEflndus,https://www.youtube.com/watch?v=vLvWHJt4v7M,Yes,"Aug 15, 2020",Pets & Animals,21,0:06,0,0,https://www.royalcanin.com/us/cathealth?utm_source=YouTube&utm_medium=Instream&utm_campaign=Cat2Vet&utm_strategy=Awareness&utm_content=Cat&utm_CTA=LRNM,,,1,Royal Canin USA,https://www.youtube.com/channel/UC6NL7qJegdLxMjUVctMppDA,9380,"Aug 29, 2011",89
Boy Scouts Sexual Abuse Law Suits File Your Claim Before The Deadline,https://www.youtube.com/watch?v=tk62FMr6uRs,https://www.youtube.com/watch?v=XNamxOaGieI,Yes,"Jul 17, 2020",News & Politics,812453,1:00,0,0,https://www.boyscoutssettlement.com/?utm_source=Google_YT&utm_medium=Video&utm_campaign=10597040154&utm_content=02_PlacementOnly&gclid=EAIaIQobChMIu9S5muXv6wIVkNUoBR3Kyg8PEAEYASAAEgIYBvD_BwE,"Deadline Approaching to File an Abuse Claim Against Boy Scouts of America! Please visit our website http://BoyScoutsSettlement.com today or call 800-644-9544. Your story will remain 100% private and confidential. The deadline to file a claim is approaching, so don't wait.

On Feb 18, 2020, the Boy Scouts of America (BSA) filed for bankruptcy, in the wake of years of sex abuse to thousands of victims, young and old. In spite of the bankruptcy, BSOA still has more than one billion dollars in assets, and we believe millions will be set aside to pay these sexual abuse claims. 

Even though the abuse may have happened years ago, its not too late to file a claim, no matter how old you are. You may be entitled to substantial compensation. The deadline to file these claims are recently set by court, so don't wait!

Call (800-644-954) to schedule a free confidential appointment with our team or reach us at http://BoyScoutsSettlement.com

Follow Us: 
Home Page: https://www.pintas.com/
YouTube: https://www.youtube.com/channel/UCmHU...
FB: https://www.facebook.com/PintasMullins
LinkedIn:https://www.linkedin.com/company/pint...
Twitter:https://twitter.com/PintasMullins
Instagram: https://www.instagram.com/pintasmullins/
TikTok: https://www.tiktok.com/@pintasandmull...","http://BoyScoutsSettlement.com ,http://BoyScoutsSettlement.com ,https://www.pintas.com/ ,https://www.youtube.com/channel/UCmHU... ,https://www.facebook.com/PintasMullins ,https://www.linkedin.com/company/pint... ,https://twitter.com/PintasMullins ,https://www.instagram.com/pintasmullins/ ,https://www.tiktok.com/@pintasandmull...",2,Pintas & Mullins Law Firm,https://www.youtube.com/channel/UCmHUxF8Zz0UTmhVI4fTM6-A,18 ,"Mar 5, 2020",5
